date,month,product,variable,band,file_path,crs,resolution_m,width,height,valid_pixel_ratio,cloud_ratio,quality_flag,notes
2024-08-01,2024-08,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2024-08\taihu_s2_l2a_2024-08_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5075,0.0033366275910502114,Q00,
2024-08-01,2024-08,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-08\taihu_s2_l2a_2024-08_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5075,0.0033366275910502114,Q00,
2024-08-01,2024-08,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-08\taihu_s2_l2a_2024-08_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5075,0.0033366275910502114,Q00,
2024-08-01,2024-08,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2024-08\taihu_s2_l2a_2024-08_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5075,0.0033366275910502114,Q00,
2024-08-01,2024-08,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2024-08\taihu_s2_l2a_2024-08_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.0033366275910502114,Q00,
2024-08-01,2024-08,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2024-08\taihu_s2_l2a_2024-08_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0033366275910502114,Q00,
2024-09-01,2024-09,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2024-09\taihu_s2_l2a_2024-09_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.5138,0.06329066157380779,Q00,
2024-09-01,2024-09,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2024-09\taihu_s2_l2a_2024-09_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.5136,0.06329066157380779,Q00,
2024-09-01,2024-09,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2024-09\taihu_s2_l2a_2024-09_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.5138,0.06329066157380779,Q00,
2024-09-01,2024-09,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2024-09\taihu_s2_l2a_2024-09_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.5083,0.06329066157380779,Q00,
2024-09-01,2024-09,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2024-09\taihu_s2_l2a_2024-09_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,0.06329066157380779,Q00,
2024-09-01,2024-09,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2024-09\taihu_s2_l2a_2024-09_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.4449,0.06329066157380779,Q00,
2024-09-01,2024-09,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-09\taihu_s2_l2a_2024-09_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4449,0.06329066157380779,Q00,
2024-09-01,2024-09,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-09\taihu_s2_l2a_2024-09_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4449,0.06329066157380779,Q00,
2024-09-01,2024-09,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2024-09\taihu_s2_l2a_2024-09_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.4449,0.06329066157380779,Q00,
2024-09-01,2024-09,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2024-09\taihu_s2_l2a_2024-09_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.06329066157380779,Q00,
2024-09-01,2024-09,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2024-09\taihu_s2_l2a_2024-09_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.06329066157380779,Q00,
2024-10-01,2024-10,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2024-10\taihu_s2_l2a_2024-10_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0018305771730184404,Q00,
2024-10-01,2024-10,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2024-10\taihu_s2_l2a_2024-10_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0018305771730184404,Q00,
2024-10-01,2024-10,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2024-10\taihu_s2_l2a_2024-10_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0018305771730184404,Q00,
2024-10-01,2024-10,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2024-10\taihu_s2_l2a_2024-10_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.5135,0.0018305771730184404,Q00,
2024-10-01,2024-10,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2024-10\taihu_s2_l2a_2024-10_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0018305771730184404,Q00,
2024-10-01,2024-10,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2024-10\taihu_s2_l2a_2024-10_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5116,0.0018305771730184404,Q00,
2024-10-01,2024-10,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-10\taihu_s2_l2a_2024-10_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5116,0.0018305771730184404,Q00,
2024-10-01,2024-10,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-10\taihu_s2_l2a_2024-10_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5116,0.0018305771730184404,Q00,
2024-10-01,2024-10,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2024-10\taihu_s2_l2a_2024-10_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5116,0.0018305771730184404,Q00,
2024-10-01,2024-10,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2024-10\taihu_s2_l2a_2024-10_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.0018305771730184404,Q00,
2024-10-01,2024-10,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2024-10\taihu_s2_l2a_2024-10_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0018305771730184404,Q00,
2024-11-01,2024-11,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2024-11\taihu_s2_l2a_2024-11_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.8073399451521978e-05,Q00,
2024-11-01,2024-11,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2024-11\taihu_s2_l2a_2024-11_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.8073399451521978e-05,Q00,
2024-11-01,2024-11,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2024-11\taihu_s2_l2a_2024-11_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.8073399451521978e-05,Q00,
2024-11-01,2024-11,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2024-11\taihu_s2_l2a_2024-11_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.8073399451521978e-05,Q00,
2024-11-01,2024-11,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2024-11\taihu_s2_l2a_2024-11_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.8073399451521978e-05,Q00,
2024-11-01,2024-11,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2024-11\taihu_s2_l2a_2024-11_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.8073399451521978e-05,Q00,
2024-11-01,2024-11,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-11\taihu_s2_l2a_2024-11_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.8073399451521978e-05,Q00,
2024-11-01,2024-11,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-11\taihu_s2_l2a_2024-11_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.8073399451521978e-05,Q00,
2024-11-01,2024-11,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2024-11\taihu_s2_l2a_2024-11_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.8073399451521978e-05,Q00,
2024-11-01,2024-11,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2024-11\taihu_s2_l2a_2024-11_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,1.8073399451521978e-05,Q00,
2024-11-01,2024-11,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2024-11\taihu_s2_l2a_2024-11_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.8073399451521978e-05,Q00,
2024-12-01,2024-12,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2024-12\taihu_s2_l2a_2024-12_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003982503360460645,Q00,
2024-12-01,2024-12,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2024-12\taihu_s2_l2a_2024-12_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003982503360460645,Q00,
2024-12-01,2024-12,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2024-12\taihu_s2_l2a_2024-12_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003982503360460645,Q00,
2024-12-01,2024-12,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2024-12\taihu_s2_l2a_2024-12_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003982503360460645,Q00,
2024-12-01,2024-12,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2024-12\taihu_s2_l2a_2024-12_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003982503360460645,Q00,
2024-12-01,2024-12,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2024-12\taihu_s2_l2a_2024-12_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.51,0.003982503360460645,Q00,
2024-12-01,2024-12,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-12\taihu_s2_l2a_2024-12_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.51,0.003982503360460645,Q00,
2024-12-01,2024-12,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-12\taihu_s2_l2a_2024-12_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.51,0.003982503360460645,Q00,
2024-12-01,2024-12,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2024-12\taihu_s2_l2a_2024-12_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.51,0.003982503360460645,Q00,
2024-12-01,2024-12,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2024-12\taihu_s2_l2a_2024-12_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.003982503360460645,Q00,
2024-12-01,2024-12,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2024-12\taihu_s2_l2a_2024-12_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.003982503360460645,Q00,
2025-01-01,2025-01,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2025-01\taihu_s2_l2a_2025-01_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.001716972947894588,Q00,
2025-01-01,2025-01,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2025-01\taihu_s2_l2a_2025-01_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.001716972947894588,Q00,
2025-01-01,2025-01,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2025-01\taihu_s2_l2a_2025-01_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.001716972947894588,Q00,
2025-01-01,2025-01,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2025-01\taihu_s2_l2a_2025-01_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.001716972947894588,Q00,
2025-01-01,2025-01,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2025-01\taihu_s2_l2a_2025-01_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.001716972947894588,Q00,
2025-01-01,2025-01,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2025-01\taihu_s2_l2a_2025-01_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5122,0.001716972947894588,Q00,
2025-01-01,2025-01,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2025-01\taihu_s2_l2a_2025-01_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5122,0.001716972947894588,Q00,
2025-01-01,2025-01,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2025-01\taihu_s2_l2a_2025-01_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5122,0.001716972947894588,Q00,
2025-01-01,2025-01,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2025-01\taihu_s2_l2a_2025-01_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5122,0.001716972947894588,Q00,
2025-01-01,2025-01,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2025-01\taihu_s2_l2a_2025-01_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.001716972947894588,Q00,
2025-01-01,2025-01,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2025-01\taihu_s2_l2a_2025-01_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.001716972947894588,Q00,
2025-02-01,2025-02,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2025-02\taihu_s2_l2a_2025-02_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.12720217421009314,Q00,
2025-02-01,2025-02,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2025-02\taihu_s2_l2a_2025-02_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.12720217421009314,Q00,
2025-02-01,2025-02,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2025-02\taihu_s2_l2a_2025-02_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.12720217421009314,Q00,
2025-02-01,2025-02,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2025-02\taihu_s2_l2a_2025-02_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.12720217421009314,Q00,
2025-02-01,2025-02,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2025-02\taihu_s2_l2a_2025-02_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.12720217421009314,Q00,
2025-02-01,2025-02,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2025-02\taihu_s2_l2a_2025-02_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.3865,0.12720217421009314,Q00,
2025-02-01,2025-02,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2025-02\taihu_s2_l2a_2025-02_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.3865,0.12720217421009314,Q00,
2025-02-01,2025-02,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2025-02\taihu_s2_l2a_2025-02_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.3865,0.12720217421009314,Q00,
2025-02-01,2025-02,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2025-02\taihu_s2_l2a_2025-02_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.3865,0.12720217421009314,Q00,
2025-02-01,2025-02,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2025-02\taihu_s2_l2a_2025-02_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.12720217421009314,Q00,
2025-02-01,2025-02,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2025-02\taihu_s2_l2a_2025-02_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.12720217421009314,Q00,
2025-03-01,2025-03,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2025-03\taihu_s2_l2a_2025-03_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.6285920384887937e-05,Q00,
2025-03-01,2025-03,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2025-03\taihu_s2_l2a_2025-03_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.6285920384887937e-05,Q00,
2025-03-01,2025-03,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2025-03\taihu_s2_l2a_2025-03_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.6285920384887937e-05,Q00,
2025-03-01,2025-03,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2025-03\taihu_s2_l2a_2025-03_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.6285920384887937e-05,Q00,
2025-03-01,2025-03,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2025-03\taihu_s2_l2a_2025-03_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.6285920384887937e-05,Q00,
2025-03-01,2025-03,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2025-03\taihu_s2_l2a_2025-03_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5137,1.6285920384887937e-05,Q00,
2025-03-01,2025-03,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2025-03\taihu_s2_l2a_2025-03_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5137,1.6285920384887937e-05,Q00,
2025-03-01,2025-03,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2025-03\taihu_s2_l2a_2025-03_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5137,1.6285920384887937e-05,Q00,
2025-03-01,2025-03,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2025-03\taihu_s2_l2a_2025-03_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5137,1.6285920384887937e-05,Q00,
2025-03-01,2025-03,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2025-03\taihu_s2_l2a_2025-03_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,1.6285920384887937e-05,Q00,
2025-03-01,2025-03,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2025-03\taihu_s2_l2a_2025-03_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.6285920384887937e-05,Q00,
2025-04-01,2025-04,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2025-04\taihu_s2_l2a_2025-04_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0020830089389842037,Q00,
2025-04-01,2025-04,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2025-04\taihu_s2_l2a_2025-04_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0020830089389842037,Q00,
2025-04-01,2025-04,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2025-04\taihu_s2_l2a_2025-04_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0020830089389842037,Q00,
2025-04-01,2025-04,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2025-04\taihu_s2_l2a_2025-04_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0020830089389842037,Q00,
2025-04-01,2025-04,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2025-04\taihu_s2_l2a_2025-04_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0020830089389842037,Q00,
2025-04-01,2025-04,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2025-04\taihu_s2_l2a_2025-04_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5114,0.0020830089389842037,Q00,
2025-04-01,2025-04,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2025-04\taihu_s2_l2a_2025-04_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5114,0.0020830089389842037,Q00,
2025-04-01,2025-04,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2025-04\taihu_s2_l2a_2025-04_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5114,0.0020830089389842037,Q00,
2025-04-01,2025-04,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2025-04\taihu_s2_l2a_2025-04_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5114,0.0020830089389842037,Q00,
2025-04-01,2025-04,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2025-04\taihu_s2_l2a_2025-04_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.0020830089389842037,Q00,
2025-04-01,2025-04,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2025-04\taihu_s2_l2a_2025-04_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0020830089389842037,Q00,
2025-05-01,2025-05,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2025-05\taihu_s2_l2a_2025-05_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00013406092999755314,Q00,
2025-05-01,2025-05,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2025-05\taihu_s2_l2a_2025-05_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00013406092999755314,Q00,
2025-05-01,2025-05,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2025-05\taihu_s2_l2a_2025-05_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00013406092999755314,Q00,
2025-05-01,2025-05,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2025-05\taihu_s2_l2a_2025-05_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00013406092999755314,Q00,
2025-05-01,2025-05,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2025-05\taihu_s2_l2a_2025-05_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00013406092999755314,Q00,
2025-05-01,2025-05,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2025-05\taihu_s2_l2a_2025-05_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5125,0.00013406092999755314,Q00,
2025-05-01,2025-05,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2025-05\taihu_s2_l2a_2025-05_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5125,0.00013406092999755314,Q00,
2025-05-01,2025-05,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2025-05\taihu_s2_l2a_2025-05_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5125,0.00013406092999755314,Q00,
2025-05-01,2025-05,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2025-05\taihu_s2_l2a_2025-05_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5125,0.00013406092999755314,Q00,
2025-05-01,2025-05,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2025-05\taihu_s2_l2a_2025-05_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.00013406092999755314,Q00,
2025-05-01,2025-05,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2025-05\taihu_s2_l2a_2025-05_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00013406092999755314,Q00,
2025-06-01,2025-06,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2025-06\taihu_s2_l2a_2025-06_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.030796874056608272,Q00,
2025-06-01,2025-06,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2025-06\taihu_s2_l2a_2025-06_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.030796874056608272,Q00,
2025-06-01,2025-06,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2025-06\taihu_s2_l2a_2025-06_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.030796874056608272,Q00,
2025-06-01,2025-06,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2025-06\taihu_s2_l2a_2025-06_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.030796874056608272,Q00,
2025-06-01,2025-06,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2025-06\taihu_s2_l2a_2025-06_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.030796874056608272,Q00,
