row_id,station_id,month,target_month,actual_provenance,prediction,actual,residual,dataset_split_frozen,fold_id,fold_role,source,in_fit_months,fit_month_max,predict_month_min,predictor_row_id_span,model_sha256,run_id,protocol
423,TAIHU_ET,2013-11,2013-11,chla_station_proxy_v1,3.7429614432539693,3.351,-0.3919614432539693,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
424,TAIHU_GH,2013-11,2013-11,chla_station_proxy_v1,6.29000098095238,2.9584,-3.3316009809523797,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
425,TAIHU_ML,2013-11,2013-11,chla_station_proxy_v1,7.693471290873013,7.6133,-0.08017129087301367,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
426,TAIHU_ST,2013-11,2013-11,chla_station_proxy_v1,6.995924591071425,9.6132,2.6172754089285757,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
427,TAIHU_WHOLE,2013-11,2013-11,chla_station_proxy_v1,6.66444282380952,4.4236,-2.24084282380952,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
428,TAIHU_WT,2013-11,2013-11,chla_station_proxy_v1,8.132256085714289,10.1481,2.0158439142857105,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
429,TAIHU_XK,2013-11,2013-11,chla_station_proxy_v1,2.28412012579365,2.7901,0.5059798742063499,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
430,TAIHU_ZS,2013-11,2013-11,chla_station_proxy_v1,7.933540397619047,8.4463,0.512759602380954,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
434,TAIHU_CT,2014-02,2014-02,chla_station_proxy_v1,5.691084169444448,6.8211,1.1300158305555525,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
435,TAIHU_ET,2014-02,2014-02,chla_station_proxy_v1,3.7150489547619037,1.9539,-1.7611489547619037,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
436,TAIHU_GH,2014-02,2014-02,chla_station_proxy_v1,5.7259752793650796,3.8564,-1.8695752793650797,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
437,TAIHU_ML,2014-02,2014-02,chla_station_proxy_v1,4.4544340797619055,3.8577,-0.5967340797619056,train,train_expanding_2fold_late,late_holdout_of_early_fit,oof,False,2011-11,2012-02,252,8a419842f8ac4683140c1e49d9d894af1a478a70eb9fee675ee2d64e3ea6a62e,T5-chla-0m-s20260907-cv,train_internal_time_block_cv_v1
