grid_id,experimental_zone_id,centroid_x_m,centroid_y_m,water_area_m2
TH_G_239_3441,EXP_ZONE_07,239499.99999999956,3441500.0,1000000.000000553
TH_G_239_3442,EXP_ZONE_07,239500.0000000003,3442499.9999999995,999999.9999989086
TH_G_239_3443,EXP_ZONE_07,239500.0000000001,3443499.9999999986,1000000.0000009313
TH_G_239_3444,EXP_ZONE_08,239500.00000000047,3444500.0,999999.9999999709
TH_G_239_3445,EXP_ZONE_08,239500.00000000044,3445500.0,999999.9999986176
TH_G_239_3446,EXP_ZONE_08,239500.00000000003,3446500.000000001,1000000.0000008877
TH_G_239_3447,EXP_ZONE_08,239499.9999999995,3447499.9999999995,999999.9999987776
TH_G_239_3448,EXP_ZONE_08,239499.9999999999,3448500.0,999999.9999981956
TH_G_239_3449,EXP_ZONE_08,239500.00000000023,3449500.000000001,999999.9999999854
TH_G_239_3450,EXP_ZONE_08,239500.0000000004,3450500.0000000005,1000000.0000002474
TH_G_239_3451,EXP_ZONE_08,239499.99999999988,3451499.999999999,999999.9999999709
TH_G_239_3452,EXP_ZONE_08,239499.99999999994,3452499.9999999995,1000000.0000014115
TH_G_239_3453,EXP_ZONE_08,239500.00000000058,3453500.0000000005,1000000.0000001164
TH_G_239_3454,EXP_ZONE_08,239500.0000000004,3454499.9999999995,999999.9999990832
TH_G_239_3455,EXP_ZONE_08,239500.00000000017,3455500.0,1000000.0000006403
TH_G_239_3456,EXP_ZONE_08,239499.99999999994,3456500.0,1000000.0000010477
TH_G_239_3457,EXP_ZONE_08,239499.99999999988,3457499.9999999995,1000000.0000004657
TH_G_239_3458,EXP_ZONE_08,239500.0000000002,3458500.0,999999.9999997963
TH_G_239_3459,EXP_ZONE_08,239500.00000000026,3459500.0,999999.999998181
TH_G_239_3460,EXP_ZONE_08,239499.99999999962,3460499.9999999995,999999.9999996362
TH_G_239_3461,EXP_ZONE_08,239499.99999999948,3461500.0,999999.9999995343
TH_G_239_3462,EXP_ZONE_08,239499.99999999953,3462500.0000000005,999999.999999447
TH_G_239_3463,EXP_ZONE_08,239500.00000000003,3463500.0,1000000.000001106
TH_G_240_3424,EXP_ZONE_07,240500.0000000001,3424499.9999999995,1000000.0000004802
TH_G_240_3425,EXP_ZONE_07,240499.99999999953,3425500.0,1000000.0000010332
TH_G_240_3426,EXP_ZONE_07,240499.9999999995,3426500.0,999999.9999996071
TH_G_240_3427,EXP_ZONE_07,240499.99999999968,3427499.9999999995,999999.9999995634
TH_G_240_3428,EXP_ZONE_07,240499.99999999945,3428499.999999999,999999.9999999854
TH_G_240_3429,EXP_ZONE_07,240499.99999999948,3429499.9999999995,1000000.0000012515
TH_G_240_3430,EXP_ZONE_07,240500.00000000006,3430499.9999999995,999999.9999993888
TH_G_240_3431,EXP_ZONE_07,240500.00000000023,3431499.9999999995,1000000.0000007421
TH_G_240_3432,EXP_ZONE_07,240500.00000000032,3432499.9999999986,1000000.0000009604
TH_G_240_3433,EXP_ZONE_07,240500.0000000003,3433499.999999999,999999.9999993597
TH_G_240_3434,EXP_ZONE_07,240499.99999999948,3434499.999999998,1000000.0000014115
TH_G_240_3435,EXP_ZONE_07,240500.0,3435499.9999999995,1000000.000000713
TH_G_240_3436,EXP_ZONE_07,240500.0000000003,3436499.9999999995,999999.9999983993
TH_G_240_3437,EXP_ZONE_07,240500.00000000032,3437499.9999999995,1000000.0000001164
TH_G_240_3438,EXP_ZONE_07,240500.00000000023,3438500.0000000005,1000000.0000010914
TH_G_240_3439,EXP_ZONE_07,240500.00000000032,3439500.0000000005,1000000.0000006839
TH_G_240_3440,EXP_ZONE_07,240500.00000000012,3440500.0000000005,999999.9999992142
TH_G_240_3441,EXP_ZONE_07,240499.99999999968,3441500.0000000005,1000000.0000009895
TH_G_240_3442,EXP_ZONE_07,240500.00000000017,3442500.0,999999.999999447
TH_G_240_3443,EXP_ZONE_07,240500.00000000035,3443499.9999999995,999999.9999995634
TH_G_240_3444,EXP_ZONE_08,240499.99999999997,3444500.0,1000000.0000019354
TH_G_240_3445,EXP_ZONE_08,240500.0000000002,3445500.0,999999.9999986176
TH_G_240_3446,EXP_ZONE_08,240500.00000000003,3446500.0,1000000.0000003929
TH_G_240_3447,EXP_ZONE_08,240499.99999999968,3447500.0,1000000.0000006403
TH_G_240_3448,EXP_ZONE_08,240500.00000000012,3448499.9999999995,1000000.0000016007
TH_G_240_3449,EXP_ZONE_08,240500.0000000002,3449500.0,1000000.0000010332
TH_G_240_3450,EXP_ZONE_08,240500.0000000003,3450500.0000000005,999999.9999990105
TH_G_240_3451,EXP_ZONE_08,240500.00000000017,3451499.999999999,999999.9999990396
TH_G_240_3452,EXP_ZONE_08,240499.99999999985,3452500.0,1000000.000000422
TH_G_240_3453,EXP_ZONE_08,240500.00000000044,3453499.9999999995,999999.9999990541
TH_G_240_3454,EXP_ZONE_08,240500.00000000026,3454499.9999999995,999999.9999993888
TH_G_240_3455,EXP_ZONE_08,240499.99999999974,3455499.9999999995,1000000.0000001746
TH_G_240_3456,EXP_ZONE_08,240500.00000000052,3456500.0,999999.9999999272
TH_G_240_3457,EXP_ZONE_08,240500.00000000067,3457500.0,1000000.0000001164
TH_G_240_3458,EXP_ZONE_08,240500.00000000006,3458499.9999999995,1000000.0000009459
TH_G_240_3459,EXP_ZONE_08,240499.9999999996,3459500.0,1000000.0000000582
TH_G_240_3460,EXP_ZONE_08,240499.99999999942,3460499.9999999995,999999.9999991851
TH_G_240_3461,EXP_ZONE_08,240499.99999999965,3461500.0,1000000.0000015134
TH_G_240_3462,EXP_ZONE_08,240500.00000000003,3462500.0,1000000.0000010623
TH_G_240_3463,EXP_ZONE_08,240500.00000000044,3463500.0,1000000.0000010477
TH_G_241_3424,EXP_ZONE_07,241499.99999999985,3424500.0,999999.9999997817
TH_G_241_3425,EXP_ZONE_07,241500.00000000023,3425500.0,1000000.0000004657
TH_G_241_3426,EXP_ZONE_07,241499.99999999974,3426499.9999999995,1000000.0000002183
TH_G_241_3427,EXP_ZONE_07,241499.9999999992,3427500.0,999999.9999998108
TH_G_241_3428,EXP_ZONE_07,241499.99999999936,3428499.999999999,999999.999999709
TH_G_241_3429,EXP_ZONE_07,241499.99999999997,3429499.9999999995,1000000.0000008295
TH_G_241_3430,EXP_ZONE_07,241500.0000000003,3430499.9999999995,999999.9999989377
TH_G_241_3431,EXP_ZONE_07,241500.0000000003,3431500.0,999999.9999999709
TH_G_241_3432,EXP_ZONE_07,241500.0000000004,3432499.999999999,999999.9999995343
TH_G_241_3433,EXP_ZONE_07,241500.00000000023,3433500.0,999999.9999991705
TH_G_241_3434,EXP_ZONE_07,241499.9999999995,3434499.999999999,999999.9999995343
TH_G_241_3435,EXP_ZONE_07,241499.99999999977,3435499.999999999,1000000.0000014552
TH_G_241_3436,EXP_ZONE_07,241500.00000000044,3436499.999999999,999999.9999985448
TH_G_241_3437,EXP_ZONE_07,241500.0,3437499.9999999995,1000000.000000713
TH_G_241_3438,EXP_ZONE_07,241500.00000000032,3438500.0,1000000.000001266
TH_G_241_3439,EXP_ZONE_07,241500.0000000006,3439499.9999999995,999999.9999992433
TH_G_241_3440,EXP_ZONE_07,241500.00000000023,3440500.0000000005,1000000.0000001164
TH_G_241_3441,EXP_ZONE_07,241499.99999999983,3441499.9999999995,999999.9999996362
TH_G_241_3442,EXP_ZONE_07,241499.99999999965,3442500.0,999999.9999989232
TH_G_241_3443,EXP_ZONE_07,241500.0000000002,3443500.0,999999.9999992724
TH_G_241_3444,EXP_ZONE_08,241499.9999999999,3444500.0,1000000.0000012078
TH_G_241_3445,EXP_ZONE_08,241499.99999999962,3445500.0,999999.999999156
TH_G_241_3446,EXP_ZONE_08,241500.00000000012,3446500.0000000005,999999.9999995925
TH_G_241_3447,EXP_ZONE_08,241500.0,3447500.0,999999.9999993597
TH_G_241_3448,EXP_ZONE_08,241500.00000000038,3448500.0,999999.9999986176
TH_G_241_3449,EXP_ZONE_08,241500.00000000044,3449500.0000000005,1000000.0000010186
TH_G_241_3450,EXP_ZONE_08,241500.00000000052,3450500.0,1000000.0000003492
TH_G_241_3451,EXP_ZONE_08,241500.0000000005,3451500.0,1000000.0000007567
TH_G_241_3452,EXP_ZONE_08,241499.99999999962,3452500.0,1000000.0000010477
TH_G_241_3453,EXP_ZONE_08,241500.00000000012,3453499.9999999995,999999.9999992287
TH_G_241_3454,EXP_ZONE_08,241500.00000000047,3454500.0000000005,1000000.0000005239
TH_G_241_3455,EXP_ZONE_08,241499.99999999983,3455499.9999999995,1000000.0000010914
TH_G_241_3456,EXP_ZONE_08,241499.9999999998,3456499.9999999995,999999.9999985739
TH_G_241_3457,EXP_ZONE_08,241500.00000000023,3457500.0000000005,999999.9999980646
TH_G_241_3458,EXP_ZONE_08,241500.00000000017,3458500.0000000005,1000000.0000002619
TH_G_241_3459,EXP_ZONE_08,241499.99999999968,3459500.0,999999.9999999563
TH_G_241_3460,EXP_ZONE_08,241499.9999999993,3460499.999999999,999999.9999998836
TH_G_241_3461,EXP_ZONE_08,241499.99999999994,3461500.0,1000000.0000006694
TH_G_241_3462,EXP_ZONE_08,241500.0000000009,3462499.9999999995,999999.9999998254
TH_G_241_3463,EXP_ZONE_08,241500.00000000081,3463500.0,999999.9999996217
